insurer_name,insurer_key,surface_name,audience,line_of_business,journey_type,canonical_url,launch_url,url_kind,auth_type,challenge_profile,session_profile,integration_type,public_api_evidence,broker_standardization_likelihood,same_for_all_brokers,notes,confidence,official_sources,checked_at
SulAmérica,sulamerica,App SulAmérica Saúde (Android),segurado,saúde,mobile_app,https://play.google.com/store/apps/details?id=br.com.sulamerica.sam.saude,https://play.google.com/store/apps/details?id=br.com.sulamerica.sam.saude,canonical,login_password,unknown,likely_persistent,app_only,unclear,high,yes,"App oficial do seguro saúde; inclui funções como 2ª via de boleto, carteirinha digital e reembolso/teleatendimento (conforme descrição da loja).",confirmed,https://play.google.com/store/apps/details?id=br.com.sulamerica.sam.saude; https://portal.sulamericaseguros.com.br/,2026-04-07
SulAmérica,sulamerica,App SulAmérica Saúde (iOS),segurado,saúde,mobile_app,https://apps.apple.com/br/app/sulam%C3%A9rica-sa%C3%BAde/id492556516,https://apps.apple.com/br/app/sulam%C3%A9rica-sa%C3%BAde/id492556516,canonical,login_password,unknown,likely_persistent,app_only,unclear,high,yes,Listagem oficial na App Store do app SulAmérica Saúde.,confirmed,https://apps.apple.com/br/app/sulam%C3%A9rica-sa%C3%BAde/id492556516,2026-04-07
SulAmérica,sulamerica,App SulAmérica Odonto (Android),segurado,saúde,mobile_app,https://play.google.com/store/apps/details?id=br.com.sulamerica.odonto,https://play.google.com/store/apps/details?id=br.com.sulamerica.odonto,canonical,login_password,unknown,likely_persistent,app_only,unclear,high,yes,App oficial Odonto (Android).,confirmed,https://play.google.com/store/apps/details?id=br.com.sulamerica.odonto,2026-04-07
SulAmérica,sulamerica,App SulAmérica Odonto (iOS),segurado,saúde,mobile_app,https://apps.apple.com/br/app/sulam%C3%A9rica-odonto/id1044444954,https://apps.apple.com/br/app/sulam%C3%A9rica-odonto/id1044444954,canonical,login_password,unknown,likely_persistent,app_only,unclear,high,yes,App oficial Odonto (iOS).,confirmed,https://apps.apple.com/br/app/sulam%C3%A9rica-odonto/id1044444954,2026-04-07
SulAmérica,sulamerica,Saúde Online (hub de acesso Segurado/Empresa/Referenciado),segurado,saúde,login_base,https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,canonical,unknown,none,unknown,mixed,unclear,medium,yes,Página de entrada do Saúde Online com links para perfis de acesso.,confirmed,https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,2026-04-07
SulAmérica,sulamerica,Saúde Online Segurado (login + cadastro de senha),segurado,saúde,login_base,https://saude.sulamericaseguros.com.br/segurado/login/,https://saude.sulamericaseguros.com.br/segurado/login/,canonical,login_password,unknown,likely_expires,mixed,unclear,high,yes,"A própria página de cadastro de senha informa que a mesma senha dá acesso ao Saúde Online Segurado, Portal do Reembolso e app Saúde.",confirmed,https://saude.sulamericaseguros.com.br/segurado/login/,2026-04-07
SulAmérica,sulamerica,Saúde Online Empresa (login),segurado,saúde,login_base,https://saude.sulamericaseguros.com.br/empresa/login/,https://saude.sulamericaseguros.com.br/empresa/login/,canonical,login_password,unknown,likely_expires,portal_only,unclear,medium,yes,"Login de empresa; exibe atalhos como 2ª via do boleto, além de links informativos.",confirmed,https://saude.sulamericaseguros.com.br/empresa/login/,2026-04-07
SulAmérica,sulamerica,Portal do Reembolso Saúde (login),segurado,saúde,apólice/documentos,https://saude.sulamericaseguros.com.br/reembolsosaude/login/,https://saude.sulamericaseguros.com.br/reembolsosaude/login/,canonical,login_password,unknown,likely_expires,portal_only,unclear,high,yes,Portal web dedicado ao reembolso (saúde). A senha do segurado Saúde dá acesso a este portal (conforme comunicação no login do segurado Saúde).,strong_evidence,https://saude.sulamericaseguros.com.br/reembolsosaude/login/; https://saude.sulamericaseguros.com.br/segurado/login/,2026-04-07
SulAmérica,sulamerica,Portal Odonto Segurado (login por CPF/carteirinha),segurado,saúde,login_base,https://portal.sulamericaseguros.com.br/para-voce/odonto/login/,https://portal.sulamericaseguros.com.br/para-voce/odonto/login/,canonical,login_password,unknown,likely_expires,portal_only,unclear,medium,yes,Login do Odonto no portal (seleção de carteirinha).,confirmed,https://portal.sulamericaseguros.com.br/para-voce/odonto/login/,2026-04-07
SulAmérica,sulamerica,Avisar um sinistro Auto (web) - Para Empresa,segurado,auto,sinistro,https://portal.sulamericaseguros.com.br/para-empresa/auto/servicos-online/avisar-um-sinistro/avise-seu-sinistro-pela-internet.htm,https://portal.sulamericaseguros.com.br/para-empresa/auto/servicos-online/avisar-um-sinistro/avise-seu-sinistro-pela-internet.htm,canonical,unknown,none,unknown,portal_only,unclear,high,yes,Abertura de aviso de sinistro online (auto) com formulário e instruções.,confirmed,https://portal.sulamericaseguros.com.br/para-empresa/auto/servicos-online/avisar-um-sinistro/avise-seu-sinistro-pela-internet.htm,2026-04-07
SulAmérica,sulamerica,Aviso de sinistro de vidros/lanternas/retrovisores (Auto),segurado,auto,sinistro,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/aviso-de-sinistro-vidros-lanternas-e-retrovisores/aviso-de-sinistro-vidros-lanternas-e-retrovisores.htm,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/aviso-de-sinistro-vidros-lanternas-e-retrovisores/aviso-de-sinistro-vidros-lanternas-e-retrovisores.htm,canonical,unknown,none,unknown,portal_only,unclear,high,yes,"Página de serviço online (auto) com navegação para várias jornadas (2ª via, oficinas, vistoria, etc).",confirmed,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/aviso-de-sinistro-vidros-lanternas-e-retrovisores/aviso-de-sinistro-vidros-lanternas-e-retrovisores.htm,2026-04-07
SulAmérica,sulamerica,2ª via do boleto (Auto - individual) - serviços online,segurado,auto,segunda_via,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/2a-via-do-boleto-individual/,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/2a-via-do-boleto-individual/,canonical,unknown,challenge,likely_high_friction,portal_only,unclear,medium,yes,"URL canônica existe, porém o acesso pode redirecionar para tela com 'accessError' (indício de necessidade de sessão/login).",partial_evidence,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/2a-via-do-boleto-individual/; https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/aviso-de-sinistro-vidros-lanternas-e-retrovisores/aviso-de-sinistro-vidros-lanternas-e-retrovisores.htm,2026-04-07
SulAmérica,sulamerica,Boleto em atraso (Auto - individual) - serviços online,segurado,auto,cobrança,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/boleto-em-atraso-individual/,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/boleto-em-atraso-individual/,canonical,unknown,challenge,likely_high_friction,portal_only,unclear,medium,yes,Rota canônica identificada no menu de serviços; acesso observado com redirecionamento para 'accessError'.,partial_evidence,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/boleto-em-atraso-individual/; https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/aviso-de-sinistro-vidros-lanternas-e-retrovisores/aviso-de-sinistro-vidros-lanternas-e-retrovisores.htm,2026-04-07
SulAmérica,sulamerica,Acompanhamento de devoluções de crédito (Auto) - serviços online,segurado,auto,status,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/acompanhamento-de-devolucoes-de-credito/,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/acompanhamento-de-devolucoes-de-credito/,canonical,unknown,challenge,likely_high_friction,portal_only,unclear,low,yes,Rota de acompanhamento de devolução de crédito; pode requerer sessão.,partial_evidence,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/acompanhamento-de-devolucoes-de-credito/; https://www.sulamerica.com.br/espacodocliente/tutorial/,2026-04-07
SulAmérica,sulamerica,Informações para crédito em conta corrente (Auto) - serviços online,segurado,auto,other,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/informacoes-para-credito-em-conta-corrente/,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/informacoes-para-credito-em-conta-corrente/,canonical,unknown,challenge,likely_high_friction,portal_only,unclear,low,yes,Rota do menu de serviços online; possivelmente depende de contexto cadastral.,partial_evidence,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/informacoes-para-credito-em-conta-corrente/; https://www.sulamerica.com.br/espacodocliente/tutorial/,2026-04-07
SulAmérica,sulamerica,Postos de vistoria (Auto) - consulta,segurado,auto,status,https://portal.sulamericaseguros.com.br/para-voce/auto/seguro-auto/postos-de-vistoria/,https://portal.sulamericaseguros.com.br/para-voce/auto/seguro-auto/postos-de-vistoria/,canonical,unknown,challenge,likely_high_friction,portal_only,unclear,medium,yes,Rota de consulta de postos de vistoria; observada no menu do seguro Auto (pode redirecionar para 'accessError').,partial_evidence,https://portal.sulamericaseguros.com.br/para-voce/auto/seguro-auto/postos-de-vistoria/; https://www.sulamerica.com.br/espacodocliente/tutorial/,2026-04-07
SulAmérica,sulamerica,Acompanhamento de Sinistro (segurado) - rota 'santander',segurado,auto,status,https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-para-segurado.htm,https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-para-segurado.htm,canonical,unknown,none,unknown,portal_only,unclear,medium,partial,Página pública de acompanhamento (entrada por CPF/CNPJ) com rota 'santander' (indica uso também por canal específico/parceiro).,confirmed,https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-para-segurado.htm,2026-04-07
SulAmérica,sulamerica,Aviso de Sinistro Vida (acionamento com envio de documentos),segurado,vida,sinistro,https://portal.sulamericaseguros.com.br/acionamento-segurodevida/,https://portal.sulamericaseguros.com.br/acionamento-segurodevida/,canonical,unknown,none,unknown,portal_only,unclear,high,yes,Página de aviso/acionamento de sinistro com necessidade de envio de imagens de documentos e formulários.,confirmed,https://portal.sulamericaseguros.com.br/acionamento-segurodevida/,2026-04-07
SulAmérica,sulamerica,Serviços Online Vida (formulário de aviso de sinistro / solicite cálculo),segurado,vida,sinistro,https://portal.sulamericaseguros.com.br/para-voce/vida/servicos-online/,https://portal.sulamericaseguros.com.br/para-voce/vida/servicos-online/,canonical,unknown,none,unknown,portal_only,unclear,medium,yes,Página de serviços online de Vida inclui campos de Aviso de Sinistro (form web) e outros serviços.,confirmed,https://portal.sulamericaseguros.com.br/para-voce/vida/servicos-online/,2026-04-07
SulAmérica,sulamerica,Acompanhamento de Sinistro (terceiro) - rota 'santander',terceiro,auto,status,https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-de-terceiros.htm,https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-de-terceiros.htm,canonical,unknown,none,unknown,portal_only,unclear,medium,partial,Página pública de acompanhamento para terceiros (entrada por CPF/CNPJ).,confirmed,https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-de-terceiros.htm,2026-04-07
SulAmérica,sulamerica,Acompanhamento de sinistro de terceiros (Auto) - serviços online,terceiro,auto,status,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/acompanhamento-de-sinistro-de-terceiros/,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/acompanhamento-de-sinistro-de-terceiros/,canonical,unknown,challenge,likely_high_friction,portal_only,unclear,medium,partial,Rota equivalente dentro do menu de serviços online; acesso observado com redirecionamento para 'accessError'. Existe também rota pública alternativa em /santander/.,partial_evidence,https://portal.sulamericaseguros.com.br/para-voce/auto/servicos-online/acompanhamento-de-sinistro-de-terceiros/; https://portal.sulamericaseguros.com.br/santander/acompanhamento-de-sinistro-de-terceiros.htm,2026-04-07
SulAmérica,sulamerica,Fale Conosco sobre Sinistro (segurado ou terceiro),terceiro,multiproduto,suporte,https://portal.sulamericaseguros.com.br/santander/fale-conosco-sobre-sinistro.htm,https://portal.sulamericaseguros.com.br/santander/fale-conosco-sobre-sinistro.htm,canonical,unknown,none,unknown,portal_only,unclear,medium,partial,Formulário seleciona perfil (Segurado/Terceiro) e solicita CPF/CNPJ.,confirmed,https://portal.sulamericaseguros.com.br/santander/fale-conosco-sobre-sinistro.htm,2026-04-07
SulAmérica,sulamerica,Portal Referenciado Saúde (prestador) - login,parceiro,saúde,login_base,https://saude.sulamericaseguros.com.br/prestador/login/login.htm,https://saude.sulamericaseguros.com.br/prestador/login/login.htm,canonical,login_password,unknown,likely_expires,portal_only,unclear,low,unknown,Login de prestadores/referenciados da rede (saúde).,confirmed,https://saude.sulamericaseguros.com.br/prestador/login/login.htm,2026-04-07
SulAmérica,sulamerica,Portal Prestador Odonto (Sad.Net) - acesso logado,parceiro,saúde,login_base,https://prestadorodontop.sulamerica.com.br/SadNet/SadAcesso.aspx,https://prestadorodontop.sulamerica.com.br/SadNet/SadAcesso.aspx,canonical,login_password,unknown,likely_expires,portal_only,unclear,low,unknown,Portal de conectividade para dentistas/clínicas (prestadores ativos) com código + senha; usado para fluxos de guias/autorizações e rotina de faturamento (conforme páginas e manual).,confirmed,https://prestadorodontop.sulamerica.com.br/SadNet/SadAcesso.aspx; https://odonto.sulamerica.com.br/assets/manual_resumido_de_atendimento_sulamerica_odonto_04052020.pdf,2026-04-07
SulAmérica,sulamerica,Prestador Odonto PWA (paas) - login,parceiro,saúde,login_base,https://prestador-odonto-pwa.paas.sulamerica.com.br/,https://prestador-odonto-pwa.paas.sulamerica.com.br/,canonical,login_password,unknown,likely_expires,portal_only,unclear,low,unknown,PWA de prestador odonto (código do prestador + senha). Pode coexistir com Sad.Net.,confirmed,https://prestador-odonto-pwa.paas.sulamerica.com.br/,2026-04-07
SulAmérica,sulamerica,Portal Prestadores Auto (oficinas) - manual PDF (evidência pública de portal),parceiro,auto,other,https://portal.sulamericaseguros.com.br/lumis/portal/file/fileDownload.jsp?fileId=FF80808129DD41450129DD961A95466C,https://portal.sulamericaseguros.com.br/lumis/portal/file/fileDownload.jsp?fileId=FF80808129DD41450129DD961A95466C,legacy_route,login_password,none,likely_expires,portal_only,no,low,no,"Manual (2010) descreve portal de prestadores/oficinas integrado ao ClaimCenter (Guidewire), com funções de acompanhamento de reparos e faturamento. Pode ser legado.",confirmed,https://portal.sulamericaseguros.com.br/lumis/portal/file/fileDownload.jsp?fileId=FF80808129DD41450129DD961A95466C,2026-04-07
